,name,categories,lat,lng,brewery_name
10,Brooklyn Boulders,Climbing Gym,40.679796011813174,-73.98406055828656,Other Half Brewing Co.
11,Hometown Bar-B-Que,BBQ Joint,40.67489886438639,-74.01617535995918,Other Half Brewing Co.
12,Sunny's,Bar,40.67563606268985,-74.01680340973766,Other Half Brewing Co.
13,Fish Tales,Fish Market,40.68762156527144,-73.99342899470334,Other Half Brewing Co.
14,Rucola,Italian Restaurant,40.685659406438404,-73.98576926297605,Other Half Brewing Co.
15,Brooklyn Bridge Park - Pier 6,Pier,40.693288713137854,-74.00277972221375,Other Half Brewing Co.
16,BAM Rose Cinemas,Indie Movie Theater,40.68633844980032,-73.97743839568813,Other Half Brewing Co.
17,Pier 5 Soccer Fields,Soccer Field,40.69448828350183,-74.00111769372403,Other Half Brewing Co.
18,Alamo Drafthouse Cinema,Movie Theater,40.69101558292192,-73.98368571874677,Other Half Brewing Co.
19,Brooklyn Bridge Park - Pier 5,Pier,40.694918,-74.001686,Other Half Brewing Co.
20,BAM Harvey Theater,Theater,40.68858644784374,-73.978708667925,Other Half Brewing Co.
21,Long Meadow,Field,40.66875802311211,-73.97030353546143,Other Half Brewing Co.
22,Prospect Park Loop,Track,40.670994,-73.97034,Other Half Brewing Co.
23,Grand Army Plaza Greenmarket,Farmers Market,40.67252608292926,-73.96967330601883,Other Half Brewing Co.
24,Greenlight Bookstore,Bookstore,40.68635635950454,-73.97456031947704,Other Half Brewing Co.
25,Grand Army Plaza,Plaza,40.673074939951675,-73.96992802619934,Other Half Brewing Co.
26,Ample Hills Creamery,Ice Cream Shop,40.678546994225385,-73.9684545270517,Other Half Brewing Co.
27,Prospect Park,Park,40.66197082538004,-73.97122621536255,Other Half Brewing Co.
28,Brooklyn Heights Promenade,Scenic Lookout,40.69846219320118,-73.99670720100403,Other Half Brewing Co.
29,Gold Star Beer Counter,Bar,40.67523076620613,-73.96675900998137,Other Half Brewing Co.
30,Fort Greene Park,Park,40.69162107498688,-73.97564649581909,Other Half Brewing Co.
31,Olea,Tapas Restaurant,40.687716119555226,-73.97059433405471,Other Half Brewing Co.
32,Prospect Park (Nethermead),Field,40.66071747831128,-73.9685869216919,Other Half Brewing Co.
33,Evelina Restaurant,Italian Restaurant,40.689583288369164,-73.97108254493811,Other Half Brewing Co.
34,Emily,Pizza Place,40.683419946744586,-73.96655063949262,Other Half Brewing Co.
35,Brooklyn Museum,Art Museum,40.67152064562501,-73.96367692014273,Other Half Brewing Co.
36,Brooklyn Botanic Garden,Botanical Garden,40.6676216,-73.9631907,Other Half Brewing Co.
37,Brooklyn Bridge Park,Park,40.702282,-73.996456,Other Half Brewing Co.
38,Yoga Vida,Yoga Studio,40.700878801585034,-73.98797866187923,Other Half Brewing Co.
39,Prospect Park Boathouse & Audubon Center,Building,40.660883505935594,-73.96494922101638,Other Half Brewing Co.
40,Brooklyn Bridge Park - Pier 1,Park,40.7028997059333,-73.99598731308397,Other Half Brewing Co.
41,Covenhoven,Beer Bar,40.675142728804886,-73.96020286393833,Other Half Brewing Co.
42,The Dead Rabbit,Cocktail Bar,40.7030514243039,-74.01099234823606,Other Half Brewing Co.
43,Pebble Beach,Beach,40.70432918778119,-73.99026520089504,Other Half Brewing Co.
44,Mekelburg's,Gourmet Shop,40.687570695832704,-73.96237002609244,Other Half Brewing Co.
45,Jane's Carousel,Theme Park Ride / Attraction,40.704288308277285,-73.99239853675857,Other Half Brewing Co.
46,Barboncino,Pizza Place,40.67210399669248,-73.95741215507334,Other Half Brewing Co.
47,Brooklyn Bridge,Bridge,40.70596749893083,-73.99670720100403,Other Half Brewing Co.
48,Speedy Romeo,Pizza Place,40.68739667057696,-73.95987868865194,Other Half Brewing Co.
49,Dough,Donut Shop,40.689042,-73.956978,Other Half Brewing Co.
50,The Food Sermon,Caribbean Restaurant,40.6645883572608,-73.95373510499147,Other Half Brewing Co.
51,Dynaco,Bar,40.686659866962124,-73.95463325296072,Other Half Brewing Co.
52,Statue of Liberty,Monument / Landmark,40.68938393386952,-74.04460072517395,Other Half Brewing Co.
53,The Bar Room at Temple Court,Hotel Bar,40.7114477287544,-74.00680157032005,Other Half Brewing Co.
54,9/11 Memorial North Pool,Fountain,40.71207726282092,-74.01318669319153,Other Half Brewing Co.
55,Battery Park City Esplanade,Park,40.71162184551406,-74.01790738105774,Other Half Brewing Co.
56,One World Trade Center,Building,40.71306941116871,-74.01313304901123,Other Half Brewing Co.
57,Kiki's,Greek Restaurant,40.714476082876864,-73.99203609673215,Other Half Brewing Co.
58,Metrograph,Indie Movie Theater,40.714998539086416,-73.99103539533131,Other Half Brewing Co.
59,Kings Theatre,Theater,40.64610998195542,-73.95717452942507,Other Half Brewing Co.
60,Arcade Bakery,Bakery,40.71707213063327,-74.00660521707641,Other Half Brewing Co.
61,Aire Ancient Baths,Spa,40.718141411641234,-74.00494121234846,Other Half Brewing Co.
62,Washington Market Park,Playground,40.71704598853704,-74.01109457015991,Other Half Brewing Co.
63,Brooklyn Blend,Juice Bar,40.69230892011462,-73.94569709556473,Other Half Brewing Co.
64,Nelson A. Rockefeller Park,Park,40.717094779422354,-74.01671648025513,Other Half Brewing Co.
65,La Compagnie des Vins Surnaturels,Wine Bar,40.720447943059405,-73.9979693380989,Other Half Brewing Co.
66,Locanda Verde,Italian Restaurant,40.72009026528728,-74.01040508337252,Other Half Brewing Co.
67,Pier 25 - Hudson River Park,Park,40.72019260471762,-74.01295032920208,Other Half Brewing Co.
68,Despaña,Spanish Restaurant,40.72114442373172,-73.99796266127038,Other Half Brewing Co.
69,Uncle Boons,Thai Restaurant,40.721199904425575,-73.99446256625156,Other Half Brewing Co.
70,Stick With Me,Chocolate Shop,40.721295274447044,-73.99562675809133,Other Half Brewing Co.
71,Domino Park,Park,40.715406,-73.967318,Other Half Brewing Co.
72,Elizabeth Street Garden,Garden,40.72213773713652,-73.99474431471144,Other Half Brewing Co.
73,CAVA,Mediterranean Restaurant,40.72192791798716,-73.99651188343245,Other Half Brewing Co.
74,Liberty State Park,State / Provincial Park,40.702634849027795,-74.05094146728516,Other Half Brewing Co.
75,Sam Brocato Salon,Salon / Barbershop,40.72237108289381,-74.00256220830157,Other Half Brewing Co.
76,Ruby's Café,Australian Restaurant,40.722292,-73.996248,Other Half Brewing Co.
77,Rubirosa Ristorante,Italian Restaurant,40.72270625453151,-73.99595719792266,Other Half Brewing Co.
78,Pause Cafe,Juice Bar,40.72126434115774,-73.98397998480097,Other Half Brewing Co.
79,Maison Premiere,Seafood Restaurant,40.71423915017924,-73.96151182840691,Other Half Brewing Co.
80,Sprout Home,Flower Shop,40.71596880912932,-73.96487273548834,Other Half Brewing Co.
81,McNally Jackson Books,Bookstore,40.72349313279467,-73.99604818258018,Other Half Brewing Co.
82,Saraghina,Pizza Place,40.68359,-73.93534,Other Half Brewing Co.
83,Russ & Daughters,Gourmet Shop,40.722753419544574,-73.98822372207833,Other Half Brewing Co.
84,Nitehawk Cinema,Movie Theater,40.71618324295957,-73.96241962592575,Other Half Brewing Co.
85,Modo Yoga Williamsburg,Yoga Studio,40.71667272570606,-73.96311393945952,Other Half Brewing Co.
86,Emmy Squared,Pizza Place,40.712166,-73.955705,Other Half Brewing Co.
87,St. Mazie,Cocktail Bar,40.712446182313414,-73.95595408442468,Other Half Brewing Co.
88,Twenty Sided Store,Toy / Game Store,40.712268329253185,-73.9554761947898,Other Half Brewing Co.
89,Housing Works Bookstore Cafe,Café,40.72467539483391,-73.9966368227625,Other Half Brewing Co.
90,St. Anselm,American Restaurant,40.71414471294114,-73.95598405757656,Other Half Brewing Co.
91,Chobani,Snack Place,40.72581867292355,-74.00098495024535,Other Half Brewing Co.
92,Fish Cheeks,Thai Restaurant,40.725861003633504,-73.99253343981425,Other Half Brewing Co.
93,Brooklyn Ball Factory,Japanese Restaurant,40.707213895613144,-73.94588202238083,Other Half Brewing Co.
94,Bobwhite Counter,Fried Chicken Joint,40.72371540124411,-73.97912098228069,Other Half Brewing Co.
95,Alphabet City Beer Co.,Beer Bar,40.72375330853463,-73.97904252196432,Other Half Brewing Co.
96,Blue Ribbon Sushi,Sushi Restaurant,40.726161490315945,-74.0026326791738,Other Half Brewing Co.
97,Sunny & Annie Gourmet Deli,Deli / Bodega,40.7245900224479,-73.98160026960855,Other Half Brewing Co.
98,The Bowery Hotel,Hotel,40.72614466252136,-73.99162708611642,Other Half Brewing Co.
99,Upstate Craft Beer and Oyster Bar,Seafood Restaurant,40.726331,-73.986453,Other Half Brewing Co.
0,AleSmith Brewing Company,Brewery,32.88783037739675,-117.14952141439919,AleSmith Brewing Company
1,AleSmith Anvil & Stave,Brewery,32.88782636862014,-117.14951955948167,AleSmith Brewing Company
2,Ballast Point Brewing & Spirits,Brewery,32.88753705679931,-117.15815091055306,AleSmith Brewing Company
3,Pure Project Brewing,Brewery,32.88672756530717,-117.15709065269203,AleSmith Brewing Company
4,Mikkeller Brewing San Diego,Brewery,32.89237705618076,-117.1447890404958,AleSmith Brewing Company
5,Duck Foot Brewing Company,Brewery,32.885172133077866,-117.15631115871969,AleSmith Brewing Company
6,Supernatural Sea To Sandwich,Sandwich Place,32.87970803713306,-117.16174596359406,AleSmith Brewing Company
7,San Diego Wine Company,Wine Shop,32.87950838458759,-117.16329310942683,AleSmith Brewing Company
8,Pastalini,Italian Restaurant,32.881492979220866,-117.15854345494938,AleSmith Brewing Company
9,Punjabi Tandoor,Indian Restaurant,32.89664847669432,-117.12826525688604,AleSmith Brewing Company
10,85C Bakery Cafe,Bakery,32.911587,-117.14524,AleSmith Brewing Company
11,Rough Draft Brewing Company,Brewery,32.883607205460905,-117.1716172983606,AleSmith Brewing Company
12,Mesa Rim Climbing and Fitness Center,Gym / Fitness Center,32.90244943228311,-117.17765386380086,AleSmith Brewing Company
13,White Labs Brewing Co.,Brewery,32.8957979826044,-117.12159877067737,AleSmith Brewing Company
14,Green Flash Brewing Company,Brewery,32.90732428279735,-117.17756268477616,AleSmith Brewing Company
15,Grill House Cafe,Mediterranean Restaurant,32.895727031162885,-117.12439409371181,AleSmith Brewing Company
16,Menya Ultra,Japanese Restaurant,32.91130451923516,-117.14834008969841,AleSmith Brewing Company
17,Pho Ca Dao,Vietnamese Restaurant,32.91247971522938,-117.14308516550852,AleSmith Brewing Company
18,Ballast Point Brewing & Spirits,Brewery,32.898743494721714,-117.11101322848681,AleSmith Brewing Company
19,Miramar Flightline,Government Building,32.87552375565548,-117.13515842229016,AleSmith Brewing Company
20,Wich Addiction,Sandwich Place,32.9061629899754,-117.17803584309738,AleSmith Brewing Company
21,Starbucks,Coffee Shop,32.91304250541545,-117.14253997826025,AleSmith Brewing Company
22,Urbane Cafe,Sandwich Place,32.90707785969117,-117.17216232116257,AleSmith Brewing Company
23,Pho Ban Mai,Vietnamese Restaurant,32.91440093218194,-117.13002079767219,AleSmith Brewing Company
24,The WineSellar & Brasserie,French Restaurant,32.90383499641817,-117.18315700303236,AleSmith Brewing Company
25,Chick-fil-A,Fast Food Restaurant,32.914111,-117.144355,AleSmith Brewing Company
26,Jamba Juice,Juice Bar,32.915736,-117.120779,AleSmith Brewing Company
27,Sprouts Farmers Market,Grocery Store,32.9144138357194,-117.14826285839081,AleSmith Brewing Company
28,In-N-Out Burger,Burger Joint,32.917747825069476,-117.12192444569669,AleSmith Brewing Company
29,Trader Joe's,Grocery Store,32.91435687018966,-117.11502865735079,AleSmith Brewing Company
30,Newtopia Cyder,Brewery,32.903313326363325,-117.11068782515817,AleSmith Brewing Company
31,Board & Brew Scripps Ranch,Sandwich Place,32.915569216007796,-117.11446500532475,AleSmith Brewing Company
32,Pho Cow Cali Express,Vietnamese Restaurant,32.91808750640538,-117.12628947356265,AleSmith Brewing Company
33,Yogurtland,Dessert Shop,32.913738,-117.146445,AleSmith Brewing Company
34,Cotixan Mexican & Seafood,Mexican Restaurant,32.91292347129471,-117.148940648979,AleSmith Brewing Company
35,Tofu House,Asian Restaurant,32.91690198176843,-117.127351681507,AleSmith Brewing Company
36,Jersey Mike's Subs,Sandwich Place,32.91604,-117.122037,AleSmith Brewing Company
37,Kappa Sushi,Sushi Restaurant,32.91533106247115,-117.11471291785298,AleSmith Brewing Company
38,The Kebab Shop,Falafel Restaurant,32.91898968009696,-117.12156082904711,AleSmith Brewing Company
39,The Boiling Crab,Seafood Restaurant,32.91450686414716,-117.13126246883898,AleSmith Brewing Company
40,Karl Strauss Brewery & Restaurant,Brewery,32.89659994684314,-117.20182951283722,AleSmith Brewing Company
